                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.99413,                  0.745,                 1.0129,                0.78907,                0.87484,                0.88405,                0.60361,                 1.1111,                 1.4671,                 1.0204,              0.0017901,              0.0017901,              0.0017901
                    108,                 1.1005,                0.82435,                 1.0096,                0.78907,                0.87484,                0.88405,                0.60361,                 1.1111,                 1.4671,                 1.0204,              0.0017881,              0.0017881,              0.0017881
                    109,                 1.1851,                 0.8218,                 1.0768,                0.81397,                0.88196,                 0.8982,                0.65864,                 1.0087,                  1.282,                0.98614,              0.0017862,              0.0017862,              0.0017862
                    110,                 1.0632,                0.77584,                0.99475,                0.81397,                0.88196,                 0.8982,                0.65864,                 1.0087,                  1.282,                0.98614,              0.0017842,              0.0017842,              0.0017842
                    111,                 1.0424,                 0.7733,                 1.0051,                0.81172,                0.88339,                0.92326,                0.68237,                 1.0077,                 1.0352,                 1.0083,              0.0017822,              0.0017822,              0.0017822
                    112,                 1.0907,                0.76202,                 1.0664,                0.81172,                0.88339,                0.92326,                0.68237,                 1.0077,                 1.0352,                 1.0083,              0.0017802,              0.0017802,              0.0017802
                    113,                 1.0572,                0.78323,                 1.0781,                 0.8492,                0.85078,                0.92465,                0.66251,                0.98854,                0.93274,                 0.9876,              0.0017782,              0.0017782,              0.0017782
                    114,                 1.0114,                0.81932,                  1.049,                 0.8492,                0.85078,                0.92465,                0.66251,                0.98854,                0.93274,                 0.9876,              0.0017763,              0.0017763,              0.0017763
                    115,                 1.1276,                0.75407,                 1.0272,                0.83272,                0.87528,                0.92945,                0.67127,                0.97007,                0.94506,                0.98351,              0.0017743,              0.0017743,              0.0017743
                    116,                0.96529,                0.74656,                 1.0245,                0.83272,                0.87528,                0.92945,                0.67127,                0.97007,                0.94506,                0.98351,              0.0017723,              0.0017723,              0.0017723
                    117,                0.97578,                0.73132,                 1.0077,                0.81051,                0.86688,                0.88782,                0.65337,                0.96386,                 1.0804,                0.98142,              0.0017703,              0.0017703,              0.0017703
                    118,                 1.0405,                0.77369,                 1.0404,                0.81051,                0.86688,                0.88782,                0.65337,                0.96386,                 1.0804,                0.98142,              0.0017683,              0.0017683,              0.0017683
                    119,                 1.0036,                0.78533,                 1.0326,                0.77015,                0.90646,                0.84981,                0.60888,                 1.0106,                 1.2441,                0.99018,              0.0017664,              0.0017664,              0.0017664
                    120,                 1.1008,                 0.8536,                0.97267,                0.77015,                0.90646,                0.84981,                0.60888,                 1.0106,                 1.2441,                0.99018,              0.0017644,              0.0017644,              0.0017644
                    121,                0.88273,                 0.7223,                0.98426,                0.80554,                0.90416,                0.89321,                0.64612,                 1.0115,                 1.1713,                 1.0008,              0.0017624,              0.0017624,              0.0017624
                    122,                0.89973,                0.68717,                0.97587,                0.80554,                0.90416,                0.89321,                0.64612,                 1.0115,                 1.1713,                 1.0008,              0.0017604,              0.0017604,              0.0017604
                    123,                0.88281,                0.68823,                0.98333,                0.83377,                0.90486,                0.93065,                0.69229,                0.91916,                 1.0964,                0.95552,              0.0017584,              0.0017584,              0.0017584
                    124,                0.83444,                0.65155,                0.96623,                0.83377,                0.90486,                0.93065,                0.69229,                0.91916,                 1.0964,                0.95552,              0.0017565,              0.0017565,              0.0017565
                    125,                0.88834,                0.71527,                 1.0022,                0.83533,                0.87751,                 0.9208,                0.69623,                0.90002,                0.95835,                0.96442,              0.0017545,              0.0017545,              0.0017545
                    126,                0.93142,                0.67696,                0.99782,                0.83533,                0.87751,                 0.9208,                0.69623,                0.90002,                0.95835,                0.96442,              0.0017525,              0.0017525,              0.0017525
                    127,                0.90131,                0.66063,                 1.0066,                0.78764,                0.89532,                0.90819,                0.70675,                0.82669,                0.77985,                0.95245,              0.0017505,              0.0017505,              0.0017505
                    128,                0.84687,                0.67894,                0.95987,                0.78764,                0.89532,                0.90819,                0.70675,                0.82669,                0.77985,                0.95245,              0.0017485,              0.0017485,              0.0017485
                    129,                0.82263,                0.74181,                0.97047,                0.77979,                0.88333,                0.90038,                0.70461,                0.83443,                0.73993,                0.95751,              0.0017466,              0.0017466,              0.0017466
                    130,                0.91303,                0.72333,                 0.9808,                0.77979,                0.88333,                0.90038,                0.70461,                0.83443,                0.73993,                0.95751,              0.0017446,              0.0017446,              0.0017446
                    131,                0.92109,                0.71578,                0.99898,                 0.8237,                0.86365,                0.91946,                0.69423,                0.88596,                0.74075,                0.96001,              0.0017426,              0.0017426,              0.0017426
                    132,                0.86171,                0.67961,                0.96816,                 0.8237,                0.86365,                0.91946,                0.69423,                0.88596,                0.74075,                0.96001,              0.0017406,              0.0017406,              0.0017406
                    133,                0.83631,                0.67568,                0.98303,                0.86675,                0.84028,                 0.9286,                0.70588,                0.88145,                0.70873,                 0.9553,              0.0017386,              0.0017386,              0.0017386
                    134,                0.85424,                0.72654,                0.97655,                0.86675,                0.84028,                 0.9286,                0.70588,                0.88145,                0.70873,                 0.9553,              0.0017367,              0.0017367,              0.0017367
                    135,                0.81841,                0.66667,                0.97662,                0.84309,                0.89978,                0.94188,                0.75182,                0.72408,                0.65173,                0.91729,              0.0017347,              0.0017347,              0.0017347
                    136,                0.81696,                0.67009,                0.96406,                0.84309,                0.89978,                0.94188,                0.75182,                0.72408,                0.65173,                0.91729,              0.0017327,              0.0017327,              0.0017327
                    137,                0.81927,                0.68672,                0.97309,                0.84216,                0.91314,                0.91955,                0.72617,                0.79646,                0.74701,                0.93153,              0.0017307,              0.0017307,              0.0017307
                    138,                 1.0683,                 0.7457,                 0.9842,                0.84216,                0.91314,                0.91955,                0.72617,                0.79646,                0.74701,                0.93153,              0.0017287,              0.0017287,              0.0017287
                    139,                0.85188,                0.65963,                0.96498,                0.83085,                0.90869,                0.90377,                0.69855,                0.83733,                0.78484,                0.94472,              0.0017268,              0.0017268,              0.0017268
                    140,                0.94171,                0.68914,                 1.0249,                0.83085,                0.90869,                0.90377,                0.69855,                0.83733,                0.78484,                0.94472,              0.0017248,              0.0017248,              0.0017248
                    141,                0.88732,                0.69689,                0.96614,                0.82016,                0.89087,                 0.9261,                0.69674,                0.90265,                0.68306,                0.96835,              0.0017228,              0.0017228,              0.0017228
                    142,                0.88018,                0.65459,                0.97379,                0.82016,                0.89087,                 0.9261,                0.69674,                0.90265,                0.68306,                0.96835,              0.0017208,              0.0017208,              0.0017208
                    143,                 0.8839,                0.69038,                0.98051,                0.84743,                0.85301,                0.92559,                0.72115,                0.83528,                0.66189,                0.95531,              0.0017188,              0.0017188,              0.0017188
                    144,                  0.982,                  0.715,                0.97748,                0.84743,                0.85301,                0.92559,                0.72115,                0.83528,                0.66189,                0.95531,              0.0017169,              0.0017169,              0.0017169
                    145,                0.91469,                0.71236,                0.95145,                0.82891,                0.91982,                0.91948,                0.72006,                0.88489,                0.73764,                 0.9552,              0.0017149,              0.0017149,              0.0017149
                    146,                 0.8252,                0.66056,                0.96077,                0.82891,                0.91982,                0.91948,                0.72006,                0.88489,                0.73764,                 0.9552,              0.0017129,              0.0017129,              0.0017129
                    147,                 0.8551,                0.67684,                0.96695,                0.79888,                0.91122,                0.88394,                0.69859,                 0.8713,                0.90859,                 0.9447,              0.0017109,              0.0017109,              0.0017109
                    148,                0.84806,                0.66857,                0.96266,                0.79888,                0.91122,                0.88394,                0.69859,                 0.8713,                0.90859,                 0.9447,              0.0017089,              0.0017089,              0.0017089
                    149,                0.87926,                 0.6925,                0.95889,                0.84365,                0.90134,                0.93399,                 0.7519,                0.78801,                0.71404,                0.92734,               0.001707,               0.001707,               0.001707
                    150,                0.77597,                 0.6505,                0.95723,                0.84365,                0.90134,                0.93399,                 0.7519,                0.78801,                0.71404,                0.92734,               0.001705,               0.001705,               0.001705
                    151,                0.82715,                0.64792,                0.96012,                0.81278,                 0.9282,                 0.9324,                0.73141,                0.82433,                0.62002,                0.94701,               0.001703,               0.001703,               0.001703
