                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.85159,                0.69475,                0.99413,                0.83036,                0.89978,                0.90246,                0.72052,                0.79389,                0.82253,                0.94577,              0.0017109,              0.0017109,              0.0017109
                    148,                0.93067,                0.67479,                 1.0097,                0.83036,                0.89978,                0.90246,                0.72052,                0.79389,                0.82253,                0.94577,              0.0017089,              0.0017089,              0.0017089
                    149,                0.93914,                 0.7075,                0.99402,                0.81484,                0.89978,                0.90089,                0.71428,                0.81425,                0.80637,                0.94705,               0.001707,               0.001707,               0.001707
                    150,                0.80628,                0.67988,                0.99094,                0.81484,                0.89978,                0.90089,                0.71428,                0.81425,                0.80637,                0.94705,               0.001705,               0.001705,               0.001705
                    151,                0.87056,                0.70852,                 1.0009,                0.82531,                0.91091,                0.91564,                0.65993,                0.97896,                0.78571,                0.99002,               0.001703,               0.001703,               0.001703
                    152,                0.98871,                0.69223,                0.98937,                0.82531,                0.91091,                0.91564,                0.65993,                0.97896,                0.78571,                0.99002,               0.001701,               0.001701,               0.001701
                    153,                 1.1338,                 0.7583,                 1.0102,                0.83859,                0.89978,                0.92797,                  0.703,                0.90352,                0.76678,                0.99189,               0.001699,               0.001699,               0.001699
                    154,                0.91865,                 0.6832,                 1.0189,                0.83859,                0.89978,                0.92797,                  0.703,                0.90352,                0.76678,                0.99189,              0.0016971,              0.0016971,              0.0016971
                    155,                0.94428,                0.72208,                 1.0396,                0.84299,                0.89978,                 0.9311,                 0.7281,                0.82838,                0.75518,                  0.952,              0.0016951,              0.0016951,              0.0016951
                    156,                0.85295,                0.64426,                0.95533,                0.84299,                0.89978,                 0.9311,                 0.7281,                0.82838,                0.75518,                  0.952,              0.0016931,              0.0016931,              0.0016931
                    157,                0.87503,                0.68183,                0.97459,                0.83121,                0.91314,                0.93659,                0.70958,                 0.9148,                0.72164,                0.96852,              0.0016911,              0.0016911,              0.0016911
                    158,                0.91756,                0.66205,                  1.024,                0.83121,                0.91314,                0.93659,                0.70958,                 0.9148,                0.72164,                0.96852,              0.0016891,              0.0016891,              0.0016891
                    159,                0.95495,                0.69361,                0.96993,                0.82082,                0.92843,                0.94197,                0.73518,                0.85304,                0.67923,                0.95398,              0.0016872,              0.0016872,              0.0016872
                    160,                0.85486,                0.65836,                 0.9587,                0.82082,                0.92843,                0.94197,                0.73518,                0.85304,                0.67923,                0.95398,              0.0016852,              0.0016852,              0.0016852
                    161,                0.89628,                0.70949,                 1.0305,                0.83817,                0.89977,                0.94142,                0.74003,                0.77814,                0.64236,                0.93359,              0.0016832,              0.0016832,              0.0016832
                    162,                0.82514,                0.69245,                 0.9791,                0.83817,                0.89977,                0.94142,                0.74003,                0.77814,                0.64236,                0.93359,              0.0016812,              0.0016812,              0.0016812
                    163,                0.95158,                0.70513,                0.97472,                0.82783,                0.91091,                0.93366,                0.73042,                0.84935,                0.66674,                0.96086,              0.0016792,              0.0016792,              0.0016792
                    164,                0.89543,                0.68305,                0.98823,                0.82783,                0.91091,                0.93366,                0.73042,                0.84935,                0.66674,                0.96086,              0.0016773,              0.0016773,              0.0016773
                    165,                0.86065,                0.66506,                0.99548,                 0.8371,                0.88126,                0.91569,                0.73507,                0.79481,                0.69232,                0.94193,              0.0016753,              0.0016753,              0.0016753
                    166,                 0.8456,                0.66252,                0.99247,                 0.8371,                0.88126,                0.91569,                0.73507,                0.79481,                0.69232,                0.94193,              0.0016733,              0.0016733,              0.0016733
                    167,                0.82568,                0.64094,                0.98326,                0.84887,                0.88816,                0.93426,                0.75833,                0.79049,                0.66916,                0.93888,              0.0016713,              0.0016713,              0.0016713
                    168,                0.85257,                0.67008,                  1.008,                0.84887,                0.88816,                0.93426,                0.75833,                0.79049,                0.66916,                0.93888,              0.0016693,              0.0016693,              0.0016693
                    169,                0.80646,                0.60646,                0.96068,                0.84259,                0.89412,                0.92751,                0.71591,                0.81441,                0.65037,                0.94826,              0.0016674,              0.0016674,              0.0016674
                    170,                0.80418,                0.64504,                 0.9524,                0.84259,                0.89412,                0.92751,                0.71591,                0.81441,                0.65037,                0.94826,              0.0016654,              0.0016654,              0.0016654
                    171,                0.78913,                0.67371,                0.96104,                0.83037,                0.91537,                0.93547,                 0.7514,                0.75998,                0.62547,                0.93669,              0.0016634,              0.0016634,              0.0016634
                    172,                 0.8005,                0.60867,                0.94966,                0.83037,                0.91537,                0.93547,                 0.7514,                0.75998,                0.62547,                0.93669,              0.0016614,              0.0016614,              0.0016614
                    173,                0.87196,                0.69836,                0.99052,                0.85256,                0.87577,                 0.9315,                0.75744,                0.79842,                0.63271,                0.95169,              0.0016594,              0.0016594,              0.0016594
                    174,                0.81224,                0.66459,                 0.9986,                0.85256,                0.87577,                 0.9315,                0.75744,                0.79842,                0.63271,                0.95169,              0.0016575,              0.0016575,              0.0016575
                    175,                 0.8628,                0.66508,                0.97586,                0.85461,                0.87751,                0.93076,                0.72678,                 0.9094,                0.66121,                0.97462,              0.0016555,              0.0016555,              0.0016555
                    176,                0.81382,                0.69069,                0.98933,                0.85461,                0.87751,                0.93076,                0.72678,                 0.9094,                0.66121,                0.97462,              0.0016535,              0.0016535,              0.0016535
                    177,                0.88479,                0.70649,                0.98046,                0.84176,                0.91228,                0.92575,                0.73111,                0.87423,                0.65895,                0.97018,              0.0016515,              0.0016515,              0.0016515
                    178,                0.85585,                0.67242,                0.96755,                0.84176,                0.91228,                0.92575,                0.73111,                0.87423,                0.65895,                0.97018,              0.0016495,              0.0016495,              0.0016495
                    179,                0.89492,                0.69417,                0.98114,                0.81368,                0.93318,                0.92981,                0.73218,                0.88089,                0.67694,                0.97185,              0.0016476,              0.0016476,              0.0016476
                    180,                0.86081,                0.67454,                0.93958,                0.81368,                0.93318,                0.92981,                0.73218,                0.88089,                0.67694,                0.97185,              0.0016456,              0.0016456,              0.0016456
                    181,                0.85807,                0.65606,                0.99572,                 0.8208,                 0.9181,                0.92699,                0.72042,                0.84742,                0.69773,                0.97127,              0.0016436,              0.0016436,              0.0016436
                    182,                0.90228,                0.71563,                 1.0113,                 0.8208,                 0.9181,                0.92699,                0.72042,                0.84742,                0.69773,                0.97127,              0.0016416,              0.0016416,              0.0016416
                    183,                0.82919,                 0.6885,                0.98828,                0.83904,                0.90423,                0.93127,                0.75773,                0.75252,                0.61052,                0.93456,              0.0016396,              0.0016396,              0.0016396
                    184,                0.85463,                0.63216,                0.96746,                0.83904,                0.90423,                0.93127,                0.75773,                0.75252,                0.61052,                0.93456,              0.0016377,              0.0016377,              0.0016377
                    185,                0.82311,                0.63025,                0.99391,                0.80551,                0.88551,                0.84271,                0.66426,                0.83772,                0.72242,                0.94647,              0.0016357,              0.0016357,              0.0016357
                    186,                  0.789,                0.66078,                0.96098,                0.80551,                0.88551,                0.84271,                0.66426,                0.83772,                0.72242,                0.94647,              0.0016337,              0.0016337,              0.0016337
                    187,                0.79397,                0.67989,                0.94851,                0.81241,                0.91759,                 0.9199,                0.67924,                0.97895,                0.75907,                0.97107,              0.0016317,              0.0016317,              0.0016317
                    188,                0.81849,                0.66059,                0.97813,                0.81241,                0.91759,                 0.9199,                0.67924,                0.97895,                0.75907,                0.97107,              0.0016297,              0.0016297,              0.0016297
                    189,                0.83509,                0.62568,                0.97298,                0.81971,                0.91982,                0.93351,                0.71888,                0.83236,                0.72551,                0.93709,              0.0016278,              0.0016278,              0.0016278
                    190,                0.94784,                0.76871,                 1.0075,                0.81971,                0.91982,                0.93351,                0.71888,                0.83236,                0.72551,                0.93709,              0.0016258,              0.0016258,              0.0016258
                    191,                0.85008,                0.64838,                0.97205,                0.74485,                0.93624,                0.91157,                0.75366,                0.69728,                0.71966,                0.91067,              0.0016238,              0.0016238,              0.0016238
                    192,                0.81557,                0.68893,                0.96866,                0.74485,                0.93624,                0.91157,                0.75366,                0.69728,                0.71966,                0.91067,              0.0016218,              0.0016218,              0.0016218
                    193,                0.80573,                0.80817,                   1.01,                0.80177,                 0.9265,                0.92873,                0.72112,                 0.7966,                0.69573,                0.92586,              0.0016198,              0.0016198,              0.0016198
                    194,                0.78698,                 0.6755,                0.98524,                0.80177,                 0.9265,                0.92873,                0.72112,                 0.7966,                0.69573,                0.92586,              0.0016179,              0.0016179,              0.0016179
                    195,                0.95029,                0.69195,                 1.0002,                0.82627,                0.93216,                0.92361,                0.74089,                0.79893,                 0.7491,                0.92037,              0.0016159,              0.0016159,              0.0016159
                    196,                0.78751,                0.64302,                0.95215,                0.82627,                0.93216,                0.92361,                0.74089,                0.79893,                 0.7491,                0.92037,              0.0016139,              0.0016139,              0.0016139
                    197,                0.86825,                0.69041,                0.96185,                0.79237,                0.92205,                0.89241,                0.71854,                0.76746,                0.70962,                0.92268,              0.0016119,              0.0016119,              0.0016119
                    198,                0.93807,                0.71827,                0.98147,                0.79237,                0.92205,                0.89241,                0.71854,                0.76746,                0.70962,                0.92268,              0.0016099,              0.0016099,              0.0016099
                    199,                0.89862,                 0.6811,                 0.9865,                0.85293,                0.87831,                0.91165,                0.75473,                0.71113,                0.61407,                0.92476,               0.001608,               0.001608,               0.001608
                    200,                0.92348,                0.70624,                 0.9558,                0.85293,                0.87831,                0.91165,                0.75473,                0.71113,                0.61407,                0.92476,               0.001606,               0.001606,               0.001606
                    201,                0.90296,                0.67077,                0.96336,                0.86202,                0.87751,                0.94291,                0.68839,                 1.0575,                0.67811,                 1.0181,               0.001604,               0.001604,               0.001604
                    202,                0.94513,                0.65713,                 1.0033,                0.86202,                0.87751,                0.94291,                0.68839,                 1.0575,                0.67811,                 1.0181,               0.001602,               0.001602,               0.001602
                    203,                0.90844,                0.63714,                0.98158,                0.86133,                0.88533,                0.93395,                 0.6756,                 1.0295,                0.75706,                  1.024,                 0.0016,                 0.0016,                 0.0016
                    204,                 1.1086,                 0.6872,                0.97963,                0.86133,                0.88533,                0.93395,                 0.6756,                 1.0295,                0.75706,                  1.024,              0.0015981,              0.0015981,              0.0015981
                    205,                 0.9269,                0.69417,                0.99963,                0.83914,                0.91781,                 0.9466,                0.76962,                 0.7323,                0.59589,                0.93413,              0.0015961,              0.0015961,              0.0015961
                    206,                0.88835,                0.65979,                0.96515,                0.83914,                0.91781,                 0.9466,                0.76962,                 0.7323,                0.59589,                0.93413,              0.0015941,              0.0015941,              0.0015941
                    207,                0.82093,                0.61613,                0.93196,                0.82788,                0.93198,                0.94634,                0.76086,                0.77783,                0.61404,                0.93432,              0.0015921,              0.0015921,              0.0015921
                    208,                 0.8594,                0.64662,                0.94288,                0.82788,                0.93198,                0.94634,                0.76086,                0.77783,                0.61404,                0.93432,              0.0015901,              0.0015901,              0.0015901
                    209,                0.91883,                0.66291,                0.97503,                0.81967,                0.93138,                0.94401,                0.73864,                0.77748,                0.66546,                0.92801,              0.0015882,              0.0015882,              0.0015882
                    210,                0.80841,                0.62488,                 0.9582,                0.81967,                0.93138,                0.94401,                0.73864,                0.77748,                0.66546,                0.92801,              0.0015862,              0.0015862,              0.0015862
                    211,                 1.0869,                0.70311,                0.92865,                0.81574,                0.92205,                 0.9273,                 0.6912,                0.88302,                0.69582,                0.95095,              0.0015842,              0.0015842,              0.0015842
                    212,                0.79857,                0.67338,                0.96488,                0.81574,                0.92205,                 0.9273,                 0.6912,                0.88302,                0.69582,                0.95095,              0.0015822,              0.0015822,              0.0015822
                    213,                0.80234,                0.64566,                0.95638,                0.76621,                0.92698,                0.90552,                0.72232,                 0.7419,                0.67311,                0.92668,              0.0015802,              0.0015802,              0.0015802
                    214,                0.88119,                0.67828,                0.95559,                0.76621,                0.92698,                0.90552,                0.72232,                 0.7419,                0.67311,                0.92668,              0.0015783,              0.0015783,              0.0015783
                    215,                0.88272,                0.70135,                0.95167,                0.81054,                0.90423,                0.91365,                0.72933,                0.75156,                0.66096,                0.92702,              0.0015763,              0.0015763,              0.0015763
                    216,                0.78561,                0.64262,                0.92539,                0.81054,                0.90423,                0.91365,                0.72933,                0.75156,                0.66096,                0.92702,              0.0015743,              0.0015743,              0.0015743
                    217,                0.81888,                0.65811,                0.95516,                0.83511,                0.92498,                0.94313,                0.71089,                0.89758,                0.67574,                0.95103,              0.0015723,              0.0015723,              0.0015723
                    218,                0.81818,                0.60374,                0.93407,                0.83511,                0.92498,                0.94313,                0.71089,                0.89758,                0.67574,                0.95103,              0.0015703,              0.0015703,              0.0015703
                    219,                0.84478,                0.65001,                0.97003,                0.82265,                0.91091,                0.91701,                 0.7315,                0.77815,                0.67929,                0.92723,              0.0015684,              0.0015684,              0.0015684
                    220,                0.71727,                0.60814,                0.92102,                0.82265,                0.91091,                0.91701,                 0.7315,                0.77815,                0.67929,                0.92723,              0.0015664,              0.0015664,              0.0015664
                    221,                0.76115,                0.64717,                0.93449,                0.83519,                0.90646,                0.92648,                0.76029,                0.72884,                0.66209,                0.91736,              0.0015644,              0.0015644,              0.0015644
                    222,                0.85365,                0.67501,                0.93718,                0.83519,                0.90646,                0.92648,                0.76029,                0.72884,                0.66209,                0.91736,              0.0015624,              0.0015624,              0.0015624
                    223,                0.78606,                0.63753,                 0.9409,                0.85924,                0.91314,                0.94749,                0.76686,                0.75235,                0.60825,                0.92353,              0.0015604,              0.0015604,              0.0015604
                    224,                0.77749,                0.59829,                0.93732,                0.85924,                0.91314,                0.94749,                0.76686,                0.75235,                0.60825,                0.92353,              0.0015585,              0.0015585,              0.0015585
                    225,                0.79718,                0.64229,                0.94257,                 0.8445,                0.91537,                0.94433,                0.71385,                0.93536,                0.62155,                0.96535,              0.0015565,              0.0015565,              0.0015565
                    226,                0.82819,                0.61706,                0.94636,                 0.8445,                0.91537,                0.94433,                0.71385,                0.93536,                0.62155,                0.96535,              0.0015545,              0.0015545,              0.0015545
                    227,                0.84391,                 0.6464,                0.93666,                0.84034,                0.93764,                0.94146,                0.71573,                 0.9166,                0.62613,                0.96744,              0.0015525,              0.0015525,              0.0015525
                    228,                0.77259,                 0.5995,                0.92796,                0.84034,                0.93764,                0.94146,                0.71573,                 0.9166,                0.62613,                0.96744,              0.0015505,              0.0015505,              0.0015505
                    229,                0.82797,                0.64646,                0.94876,                0.86805,                0.93775,                 0.9466,                0.76877,                0.70309,                0.57283,                0.92719,              0.0015486,              0.0015486,              0.0015486
                    230,                 0.7867,                 0.5877,                0.93618,                0.86805,                0.93775,                 0.9466,                0.76877,                0.70309,                0.57283,                0.92719,              0.0015466,              0.0015466,              0.0015466
                    231,                0.84712,                0.64657,                0.94392,                0.87495,                0.90384,                0.94427,                0.77548,                0.67874,                0.57965,                0.91389,              0.0015446,              0.0015446,              0.0015446
                    232,                0.86297,                0.71695,                0.93103,                0.87495,                0.90384,                0.94427,                0.77548,                0.67874,                0.57965,                0.91389,              0.0015426,              0.0015426,              0.0015426
                    233,                0.84043,                0.66394,                0.96542,                0.83271,                0.94235,                0.94362,                0.70874,                0.84631,                0.61454,                0.94272,              0.0015406,              0.0015406,              0.0015406
                    234,                0.85402,                0.65149,                0.92949,                0.83271,                0.94235,                0.94362,                0.70874,                0.84631,                0.61454,                0.94272,              0.0015387,              0.0015387,              0.0015387
                    235,                0.77045,                0.62342,                0.94789,                0.84217,                0.92699,                0.94729,                 0.7238,                0.85035,                0.59372,                0.93578,              0.0015367,              0.0015367,              0.0015367
                    236,                0.76839,                0.59896,                0.93327,                0.84217,                0.92699,                0.94729,                 0.7238,                0.85035,                0.59372,                0.93578,              0.0015347,              0.0015347,              0.0015347
                    237,                0.81547,                 0.5997,                0.93575,                 0.8541,                0.93871,                0.94672,                0.79703,                0.69516,                0.56334,                0.90363,              0.0015327,              0.0015327,              0.0015327
                    238,                0.72088,                0.54675,                0.91605,                 0.8541,                0.93871,                0.94672,                0.79703,                0.69516,                0.56334,                0.90363,              0.0015307,              0.0015307,              0.0015307
                    239,                0.78786,                0.61892,                 0.9448,                0.85432,                0.95346,                0.95477,                0.80443,                0.66419,                0.55236,                0.89795,              0.0015288,              0.0015288,              0.0015288
                    240,                0.81807,                0.64184,                0.94109,                0.85432,                0.95346,                0.95477,                0.80443,                0.66419,                0.55236,                0.89795,              0.0015268,              0.0015268,              0.0015268
                    241,                0.80279,                0.57642,                 0.9083,                0.86137,                0.91982,                0.95037,                0.75934,                0.76569,                0.58691,                0.91552,              0.0015248,              0.0015248,              0.0015248
                    242,                0.74107,                0.59617,                0.91306,                0.86137,                0.91982,                0.95037,                0.75934,                0.76569,                0.58691,                0.91552,              0.0015228,              0.0015228,              0.0015228
                    243,                0.72728,                0.58324,                0.91315,                0.83509,                0.93987,                  0.943,                0.71662,                0.88416,                0.60255,                0.93036,              0.0015208,              0.0015208,              0.0015208
                    244,                0.78265,                0.58772,                0.91769,                0.83509,                0.93987,                  0.943,                0.71662,                0.88416,                0.60255,                0.93036,              0.0015189,              0.0015189,              0.0015189
                    245,                0.74751,                0.62758,                0.91967,                0.83333,                0.91982,                0.93761,                0.74934,                 0.7526,                0.59312,                0.91302,              0.0015169,              0.0015169,              0.0015169
                    246,                0.82281,                0.74754,                0.95628,                0.83333,                0.91982,                0.93761,                0.74934,                 0.7526,                0.59312,                0.91302,              0.0015149,              0.0015149,              0.0015149
                    247,                0.72377,                0.59544,                0.92438,                0.87518,                 0.9213,                0.94764,                 0.7765,                0.69479,                0.56216,                0.90461,              0.0015129,              0.0015129,              0.0015129
                    248,                0.79819,                0.59758,                0.94412,                0.87518,                 0.9213,                0.94764,                 0.7765,                0.69479,                0.56216,                0.90461,              0.0015109,              0.0015109,              0.0015109
                    249,                0.80153,                0.63553,                0.95112,                0.89546,                0.86192,                0.92748,                0.73078,                0.82727,                0.59353,                0.93381,               0.001509,               0.001509,               0.001509
                    250,                0.88825,                0.64661,                0.93485,                0.89546,                0.86192,                0.92748,                0.73078,                0.82727,                0.59353,                0.93381,               0.001507,               0.001507,               0.001507
                    251,                0.93198,                0.67747,                0.91767,                0.81757,                0.88419,                0.86802,                 0.6822,                0.86399,                0.69346,                0.95783,               0.001505,               0.001505,               0.001505
                    252,                0.82283,                0.68758,                0.95232,                0.81757,                0.88419,                0.86802,                 0.6822,                0.86399,                0.69346,                0.95783,               0.001503,               0.001503,               0.001503
                    253,                0.81458,                0.68354,                0.95056,                0.86512,                0.88571,                0.92728,                 0.7336,                0.80148,                0.60263,                0.93665,               0.001501,               0.001501,               0.001501
                    254,                0.77413,                0.63351,                0.92458,                0.86512,                0.88571,                0.92728,                 0.7336,                0.80148,                0.60263,                0.93665,              0.0014991,              0.0014991,              0.0014991
                    255,                0.82821,                0.64372,                0.99832,                0.86338,                 0.9265,                0.95119,                0.77977,                0.70353,                0.56142,                0.90906,              0.0014971,              0.0014971,              0.0014971
                    256,                0.80655,                0.65086,                 0.9338,                0.86338,                 0.9265,                0.95119,                0.77977,                0.70353,                0.56142,                0.90906,              0.0014951,              0.0014951,              0.0014951
                    257,                0.82746,                0.59586,                0.93356,                0.83636,                0.91759,                0.93926,                0.75221,                0.71549,                 0.5959,                0.90656,              0.0014931,              0.0014931,              0.0014931
                    258,                0.74309,                0.62113,                0.92358,                0.83636,                0.91759,                0.93926,                0.75221,                0.71549,                 0.5959,                0.90656,              0.0014911,              0.0014911,              0.0014911
                    259,                0.75566,                 0.6356,                0.92349,                0.83356,                0.92575,                0.94199,                0.72449,                0.79943,                0.60103,                 0.9148,              0.0014892,              0.0014892,              0.0014892
                    260,                0.77379,                0.64999,                0.95172,                0.83356,                0.92575,                0.94199,                0.72449,                0.79943,                0.60103,                 0.9148,              0.0014872,              0.0014872,              0.0014872
                    261,                0.70172,                0.58645,                 0.9164,                0.85516,                0.93318,                0.95185,                 0.7486,                0.79907,                0.60098,                0.90934,              0.0014852,              0.0014852,              0.0014852
                    262,                 0.7172,                 0.5809,                0.91712,                0.85516,                0.93318,                0.95185,                 0.7486,                0.79907,                0.60098,                0.90934,              0.0014832,              0.0014832,              0.0014832
                    263,                0.77593,                0.60181,                0.91726,                0.85178,                0.94715,                0.95218,                0.80445,                0.67387,                0.60374,                0.88559,              0.0014812,              0.0014812,              0.0014812
                    264,                0.78112,                 0.6129,                0.96597,                0.85178,                0.94715,                0.95218,                0.80445,                0.67387,                0.60374,                0.88559,              0.0014793,              0.0014793,              0.0014793
                    265,                0.74417,                0.58749,                0.89722,                0.84021,                0.94858,                0.94468,                0.78313,                0.71824,                0.60986,                0.89125,              0.0014773,              0.0014773,              0.0014773
                    266,                0.74634,                0.56828,                0.91198,                0.84021,                0.94858,                0.94468,                0.78313,                0.71824,                0.60986,                0.89125,              0.0014753,              0.0014753,              0.0014753
                    267,                0.80341,                0.59206,                0.91395,                0.85798,                0.95533,                0.95397,                 0.7618,                0.81332,                0.56286,                 0.9082,              0.0014733,              0.0014733,              0.0014733
                    268,                0.75083,                 0.5622,                0.91115,                0.85798,                0.95533,                0.95397,                 0.7618,                0.81332,                0.56286,                 0.9082,              0.0014713,              0.0014713,              0.0014713
                    269,                0.77644,                0.61944,                0.91632,                0.86983,                0.93756,                 0.9576,                0.77226,                0.76806,                0.56158,                0.91293,              0.0014694,              0.0014694,              0.0014694
                    270,                0.74378,                0.58732,                 0.9184,                0.86983,                0.93756,                 0.9576,                0.77226,                0.76806,                0.56158,                0.91293,              0.0014674,              0.0014674,              0.0014674
                    271,                0.71016,                0.56749,                0.93593,                0.86422,                0.93764,                0.96031,                0.79965,                0.66173,                0.52898,                0.88356,              0.0014654,              0.0014654,              0.0014654
                    272,                0.83325,                0.67501,                0.96254,                0.86422,                0.93764,                0.96031,                0.79965,                0.66173,                0.52898,                0.88356,              0.0014634,              0.0014634,              0.0014634
                    273,                0.84229,                0.57261,                0.91237,                 0.8675,                0.91866,                0.94939,                0.79201,                0.69415,                0.62538,                0.88434,              0.0014614,              0.0014614,              0.0014614
                    274,                0.74224,                0.56134,                0.94317,                 0.8675,                0.91866,                0.94939,                0.79201,                0.69415,                0.62538,                0.88434,              0.0014595,              0.0014595,              0.0014595
                    275,                0.72234,                0.57105,                0.91847,                0.84726,                0.92655,                 0.9292,                0.73672,                0.83976,                0.69509,                0.91543,              0.0014575,              0.0014575,              0.0014575
                    276,                0.79576,                0.56552,                0.90831,                0.84726,                0.92655,                 0.9292,                0.73672,                0.83976,                0.69509,                0.91543,              0.0014555,              0.0014555,              0.0014555
                    277,                 0.7981,                0.59006,                0.91926,                0.85263,                0.94066,                0.93852,                0.74921,                 0.8248,                0.66567,                0.92001,              0.0014535,              0.0014535,              0.0014535
                    278,                0.77911,                0.58137,                0.92064,                0.85263,                0.94066,                0.93852,                0.74921,                 0.8248,                0.66567,                0.92001,              0.0014515,              0.0014515,              0.0014515
                    279,                0.84341,                 0.6181,                0.92108,                0.88933,                 0.9307,                 0.9586,                0.77589,                0.73483,                0.58106,                0.90581,              0.0014496,              0.0014496,              0.0014496
                    280,                 0.8142,                0.63324,                0.94589,                0.88933,                 0.9307,                 0.9586,                0.77589,                0.73483,                0.58106,                0.90581,              0.0014476,              0.0014476,              0.0014476
                    281,                0.76681,                0.55877,                0.91983,                0.89711,                0.93215,                0.95785,                0.76603,                0.75127,                 0.5463,                0.91116,              0.0014456,              0.0014456,              0.0014456
                    282,                0.84005,                0.60419,                0.92197,                0.89711,                0.93215,                0.95785,                0.76603,                0.75127,                 0.5463,                0.91116,              0.0014436,              0.0014436,              0.0014436
                    283,                0.81806,                0.59462,                0.90988,                0.89822,                0.92375,                0.95643,                0.76561,                0.74832,                0.55036,                0.90938,              0.0014416,              0.0014416,              0.0014416
                    284,                0.86153,                0.60975,                0.92899,                0.89822,                0.92375,                0.95643,                0.76561,                0.74832,                0.55036,                0.90938,              0.0014397,              0.0014397,              0.0014397
                    285,                0.77326,                0.56606,                0.91347,                0.90071,                0.90423,                0.96328,                0.76034,                0.78825,                0.56342,                0.91072,              0.0014377,              0.0014377,              0.0014377
                    286,                0.77636,                0.56219,                0.91032,                0.90071,                0.90423,                0.96328,                0.76034,                0.78825,                0.56342,                0.91072,              0.0014357,              0.0014357,              0.0014357
                    287,                0.72285,                0.53449,                0.89621,                0.86602,                0.95323,                0.96231,                0.77584,                0.78322,                0.59058,                0.90859,              0.0014337,              0.0014337,              0.0014337
                    288,                0.76876,                0.58563,                0.90515,                0.86602,                0.95323,                0.96231,                0.77584,                0.78322,                0.59058,                0.90859,              0.0014317,              0.0014317,              0.0014317
                    289,                0.80353,                0.59891,                0.91847,                0.86631,                0.95251,                0.96417,                0.79192,                0.73098,                0.54958,                0.90104,              0.0014298,              0.0014298,              0.0014298
                    290,                0.79876,                0.56857,                0.94603,                0.86631,                0.95251,                0.96417,                0.79192,                0.73098,                0.54958,                0.90104,              0.0014278,              0.0014278,              0.0014278
